algorithm,distribution,seed,grid_size,row,col,x_min,x_max,y_min,y_max,visits
AHCFA,Powerlaw,39,12,10,7,0.819167,1.63833,-4.09583,-3.27667,64
AHCFA,Powerlaw,39,12,10,8,1.63833,2.4575,-4.09583,-3.27667,18
AHCFA,Powerlaw,39,12,10,9,2.4575,3.27667,-4.09583,-3.27667,37
AHCFA,Powerlaw,39,12,10,10,3.27667,4.09583,-4.09583,-3.27667,20
AHCFA,Powerlaw,39,12,10,11,4.09583,4.915,-4.09583,-3.27667,21
AHCFA,Powerlaw,39,12,11,0,-4.915,-4.09583,-4.915,-4.09583,62
AHCFA,Powerlaw,39,12,11,1,-4.09583,-3.27667,-4.915,-4.09583,36
AHCFA,Powerlaw,39,12,11,2,-3.27667,-2.4575,-4.915,-4.09583,53
AHCFA,Powerlaw,39,12,11,3,-2.4575,-1.63833,-4.915,-4.09583,73
AHCFA,Powerlaw,39,12,11,4,-1.63833,-0.819167,-4.915,-4.09583,80
AHCFA,Powerlaw,39,12,11,5,-0.819167,-1.11022e-16,-4.915,-4.09583,106
AHCFA,Powerlaw,39,12,11,6,0,0.819167,-4.915,-4.09583,72
AHCFA,Powerlaw,39,12,11,7,0.819167,1.63833,-4.915,-4.09583,49
AHCFA,Powerlaw,39,12,11,8,1.63833,2.4575,-4.915,-4.09583,26
AHCFA,Powerlaw,39,12,11,9,2.4575,3.27667,-4.915,-4.09583,16
AHCFA,Powerlaw,39,12,11,10,3.27667,4.09583,-4.915,-4.09583,19
AHCFA,Powerlaw,39,12,11,11,4.09583,4.915,-4.915,-4.09583,33
AHCFA,Powerlaw,40,12,0,0,-4.915,-4.09583,4.09583,4.915,12
AHCFA,Powerlaw,40,12,0,1,-4.09583,-3.27667,4.09583,4.915,7
AHCFA,Powerlaw,40,12,0,2,-3.27667,-2.4575,4.09583,4.915,17
AHCFA,Powerlaw,40,12,0,3,-2.4575,-1.63833,4.09583,4.915,38
AHCFA,Powerlaw,40,12,0,4,-1.63833,-0.819167,4.09583,4.915,29
AHCFA,Powerlaw,40,12,0,5,-0.819167,-1.11022e-16,4.09583,4.915,58
AHCFA,Powerlaw,40,12,0,6,0,0.819167,4.09583,4.915,104
AHCFA,Powerlaw,40,12,0,7,0.819167,1.63833,4.09583,4.915,112
AHCFA,Powerlaw,40,12,0,8,1.63833,2.4575,4.09583,4.915,56
AHCFA,Powerlaw,40,12,0,9,2.4575,3.27667,4.09583,4.915,59
AHCFA,Powerlaw,40,12,0,10,3.27667,4.09583,4.09583,4.915,44
AHCFA,Powerlaw,40,12,0,11,4.09583,4.915,4.09583,4.915,52
AHCFA,Powerlaw,40,12,1,0,-4.915,-4.09583,3.27667,4.09583,51
AHCFA,Powerlaw,40,12,1,1,-4.09583,-3.27667,3.27667,4.09583,6
AHCFA,Powerlaw,40,12,1,2,-3.27667,-2.4575,3.27667,4.09583,0
AHCFA,Powerlaw,40,12,1,3,-2.4575,-1.63833,3.27667,4.09583,20
AHCFA,Powerlaw,40,12,1,4,-1.63833,-0.819167,3.27667,4.09583,0
AHCFA,Powerlaw,40,12,1,5,-0.819167,-1.11022e-16,3.27667,4.09583,57
AHCFA,Powerlaw,40,12,1,6,0,0.819167,3.27667,4.09583,53
AHCFA,Powerlaw,40,12,1,7,0.819167,1.63833,3.27667,4.09583,57
AHCFA,Powerlaw,40,12,1,8,1.63833,2.4575,3.27667,4.09583,74
AHCFA,Powerlaw,40,12,1,9,2.4575,3.27667,3.27667,4.09583,38
AHCFA,Powerlaw,40,12,1,10,3.27667,4.09583,3.27667,4.09583,21
AHCFA,Powerlaw,40,12,1,11,4.09583,4.915,3.27667,4.09583,52
AHCFA,Powerlaw,40,12,2,0,-4.915,-4.09583,2.4575,3.27667,25
AHCFA,Powerlaw,40,12,2,1,-4.09583,-3.27667,2.4575,3.27667,17
AHCFA,Powerlaw,40,12,2,2,-3.27667,-2.4575,2.4575,3.27667,8
AHCFA,Powerlaw,40,12,2,3,-2.4575,-1.63833,2.4575,3.27667,47
AHCFA,Powerlaw,40,12,2,4,-1.63833,-0.819167,2.4575,3.27667,38
AHCFA,Powerlaw,40,12,2,5,-0.819167,-1.11022e-16,2.4575,3.27667,61
AHCFA,Powerlaw,40,12,2,6,0,0.819167,2.4575,3.27667,57
AHCFA,Powerlaw,40,12,2,7,0.819167,1.63833,2.4575,3.27667,68
AHCFA,Powerlaw,40,12,2,8,1.63833,2.4575,2.4575,3.27667,32
AHCFA,Powerlaw,40,12,2,9,2.4575,3.27667,2.4575,3.27667,18
AHCFA,Powerlaw,40,12,2,10,3.27667,4.09583,2.4575,3.27667,34
AHCFA,Powerlaw,40,12,2,11,4.09583,4.915,2.4575,3.27667,70
AHCFA,Powerlaw,40,12,3,0,-4.915,-4.09583,1.63833,2.4575,19
AHCFA,Powerlaw,40,12,3,1,-4.09583,-3.27667,1.63833,2.4575,24
AHCFA,Powerlaw,40,12,3,2,-3.27667,-2.4575,1.63833,2.4575,26
AHCFA,Powerlaw,40,12,3,3,-2.4575,-1.63833,1.63833,2.4575,53
AHCFA,Powerlaw,40,12,3,4,-1.63833,-0.819167,1.63833,2.4575,108
AHCFA,Powerlaw,40,12,3,5,-0.819167,-1.11022e-16,1.63833,2.4575,89
AHCFA,Powerlaw,40,12,3,6,0,0.819167,1.63833,2.4575,82
AHCFA,Powerlaw,40,12,3,7,0.819167,1.63833,1.63833,2.4575,78
AHCFA,Powerlaw,40,12,3,8,1.63833,2.4575,1.63833,2.4575,31
AHCFA,Powerlaw,40,12,3,9,2.4575,3.27667,1.63833,2.4575,33
AHCFA,Powerlaw,40,12,3,10,3.27667,4.09583,1.63833,2.4575,11
AHCFA,Powerlaw,40,12,3,11,4.09583,4.915,1.63833,2.4575,74
AHCFA,Powerlaw,40,12,4,0,-4.915,-4.09583,0.819167,1.63833,18
